detection_time,symbol,pattern_type,outcome,adx,volatility_percentile,validity_score
2023-07-05 11:00:00+00:00,DOT/USDT,bearish,0,35.332035047746736,0.1218644908700049,0.675
2023-07-05 12:00:00+00:00,LINK/USDT,bearish,1,20.452781104855656,0.2168911613463756,0.729
2023-07-05 15:00:00+00:00,ADA/USDT,bearish,1,29.619514208679245,0.860293600696672,0.79
2023-07-06 14:00:00+00:00,XRP/USDT,bearish,0,29.16531153204147,0.3261956975252595,0.683
2023-07-06 23:00:00+00:00,ETH/USDT,bearish,0,36.256850369273174,0.9999976080378261,0.587
2023-07-07 12:00:00+00:00,BNB/USDT,bearish,0,38.594987419644085,0.7685045646039809,0.661
2023-07-07 12:00:00+00:00,BTC/USDT,bearish,0,28.932524844944968,0.3278025501214358,0.701
2023-07-08 19:00:00+00:00,ADA/USDT,bullish,1,19.362274622651885,0.15588361816195287,0.783
2023-07-08 19:00:00+00:00,XRP/USDT,bullish,1,22.087423425699004,0.030930325524181016,0.701
2023-07-12 02:00:00+00:00,DOT/USDT,bullish,1,26.593490214305913,0.33655526711198475,0.719
2023-07-12 12:00:00+00:00,LINK/USDT,bullish,1,23.098592847341514,0.06216971205474532,0.632
2023-07-12 12:00:00+00:00,ADA/USDT,bullish,1,18.59889443287995,0.0,0.644
2023-07-13 06:00:00+00:00,LTC/USDT,bullish,1,24.926982258082813,0.9239175120809379,0.643
2023-07-13 09:00:00+00:00,ADA/USDT,bearish,0,29.820752804326414,0.4557911946093728,0.688
2023-07-13 16:00:00+00:00,DOGE/USDT,bullish,1,22.242237430899696,0.9999985925036106,0.79
2023-07-14 18:00:00+00:00,LTC/USDT,bearish,1,23.121848634066897,0.9999989782004418,0.722
2023-07-16 02:00:00+00:00,LINK/USDT,bearish,0,17.933917889762693,0.22035413374941404,0.666
2023-07-16 15:00:00+00:00,XRP/USDT,bullish,0,21.60989631851631,0.11093491450746208,0.724
2023-07-17 09:00:00+00:00,ADA/USDT,bearish,0,14.077890369693487,0.13504087694202974,0.645
2023-07-19 14:00:00+00:00,LINK/USDT,bearish,0,19.42690696474225,0.23631147487162207,0.626
2023-07-19 19:00:00+00:00,AVAX/USDT,bullish,0,23.44215530425945,0.49447001735505247,0.696
2023-07-20 08:00:00+00:00,DOT/USDT,bullish,1,18.673071869058358,0.6568620996943589,0.687
2023-07-20 14:00:00+00:00,ADA/USDT,bullish,0,27.385881779741005,0.7408173971481842,0.673
2023-07-21 12:00:00+00:00,DOGE/USDT,bullish,1,21.143345907724427,0.49098185059615046,0.592
2023-07-23 00:00:00+00:00,ETH/USDT,bearish,1,19.22345784749437,0.4050336395384299,0.733
2023-07-24 01:00:00+00:00,LINK/USDT,bearish,0,15.723926676013734,0.023743119946960538,0.625
2023-07-24 08:00:00+00:00,DOGE/USDT,bullish,1,27.641812622525666,0.9999993595944299,0.75
2023-07-24 10:00:00+00:00,ADA/USDT,bearish,1,18.56700995869075,0.7477972319189818,0.771
2023-07-24 10:00:00+00:00,BNB/USDT,bearish,0,29.203669525483836,0.9999973637375889,0.742
2023-07-24 10:00:00+00:00,DOT/USDT,bearish,0,27.253968676208274,0.7105320273416404,0.79
2023-07-26 16:00:00+00:00,LINK/USDT,bullish,1,27.589602046278717,0.4555671512271967,0.587
2023-07-26 19:00:00+00:00,ETH/USDT,bullish,1,23.108554427696664,0.3274687014874581,0.8
2023-07-26 21:00:00+00:00,XRP/USDT,bullish,0,19.802303628471684,0.7426241947968399,0.694
2023-07-26 21:00:00+00:00,LTC/USDT,bullish,1,13.09731040225425,0.33302004310716626,0.839
2023-07-27 15:00:00+00:00,ADA/USDT,bullish,1,31.40426107217598,0.12033244113520372,0.67
2023-07-28 14:00:00+00:00,BTC/USDT,bullish,0,20.428777488971317,0.15146848522728576,0.816
2023-07-29 18:00:00+00:00,DOGE/USDT,bullish,1,18.330213486522535,0.6056916540893996,0.632
2023-08-01 08:00:00+00:00,BNB/USDT,bullish,0,25.2529272269658,0.9999976967712649,0.682
2023-08-02 15:00:00+00:00,LTC/USDT,bearish,1,27.694736751693874,0.8034699698326372,0.711
2023-08-02 15:00:00+00:00,DOGE/USDT,bearish,1,29.180447653431656,0.4352290428533349,0.778
2023-08-02 17:00:00+00:00,BNB/USDT,bearish,0,21.55211962747665,0.9999982840797933,0.79
2023-08-03 06:00:00+00:00,ADA/USDT,bearish,1,42.67199637794063,0.4983841717846666,0.581
2023-08-03 07:00:00+00:00,XRP/USDT,bearish,1,47.26862092380316,0.5824910667421482,0.79
2023-08-03 07:00:00+00:00,DOT/USDT,bearish,1,42.788650581175766,0.6231143130017613,0.659
2023-08-06 00:00:00+00:00,BNB/USDT,bullish,0,21.332174861411367,0.01228274913292867,0.582
2023-08-07 16:00:00+00:00,ADA/USDT,bearish,0,19.270951203819184,0.9999958043924912,0.639
2023-08-07 18:00:00+00:00,LTC/USDT,bearish,0,25.306671824848593,0.5806323739332827,0.739
2023-08-08 13:00:00+00:00,LTC/USDT,bullish,0,16.257495226664048,0.397599312546548,0.626
2023-08-09 11:00:00+00:00,LINK/USDT,bullish,0,44.476750354442636,0.8305690941499755,0.671
2023-08-09 13:00:00+00:00,DOGE/USDT,bullish,0,37.90143204302558,0.06479198758386737,0.592
2023-08-12 10:00:00+00:00,DOGE/USDT,bullish,0,23.961449232979874,0.6233685465270334,0.705
2023-08-14 02:00:00+00:00,DOGE/USDT,bearish,1,36.782104491718506,0.26820389561606106,0.628
2023-08-15 16:00:00+00:00,LTC/USDT,bearish,1,29.547817966419075,0.35167445088799376,0.662
2023-08-15 19:00:00+00:00,ADA/USDT,bearish,1,34.86915295930505,0.9999971798778544,0.631
2023-08-17 22:00:00+00:00,ADA/USDT,bearish,0,45.19447575797201,0.9999994221120174,0.79
2023-08-19 16:00:00+00:00,DOGE/USDT,bullish,0,16.255844879583726,0.12395935871468108,0.588
2023-08-20 09:00:00+00:00,XRP/USDT,bullish,0,24.71398213033095,0.14123780410998818,0.783
2023-08-20 20:00:00+00:00,ADA/USDT,bullish,0,20.3077139465847,0.038952973479067995,0.706
2023-08-22 13:00:00+00:00,XRP/USDT,bearish,0,22.551890666339823,0.013921280953731697,0.592
2023-08-22 14:00:00+00:00,ADA/USDT,bearish,0,37.48778066331552,0.034974919118738845,0.669
2023-08-23 16:00:00+00:00,LINK/USDT,bullish,0,24.67015500595707,0.7146042109327517,0.637
2023-08-23 16:00:00+00:00,BNB/USDT,bullish,1,16.582252262480033,0.7768597259050569,0.587
2023-08-23 17:00:00+00:00,BTC/USDT,bullish,1,22.41752951714346,0.8552285624457496,0.729
2023-08-24 14:00:00+00:00,LINK/USDT,bearish,1,17.737817416630815,0.2266306742205738,0.734
2023-08-24 15:00:00+00:00,DOGE/USDT,bearish,0,17.247650847386243,0.19329993292751116,0.715
2023-08-25 14:00:00+00:00,AVAX/USDT,bearish,0,32.14147325955183,0.08895570731442842,0.599
2023-08-27 07:00:00+00:00,DOGE/USDT,bullish,1,16.197566588887124,0.01826589231580322,0.725
2023-08-27 15:00:00+00:00,LTC/USDT,bullish,1,18.587569430160126,0.09252216147339734,0.811
2023-08-28 08:00:00+00:00,XRP/USDT,bearish,0,35.15428202858585,0.44881155810382556,0.625
2023-08-28 16:00:00+00:00,DOT/USDT,bullish,1,29.199799190622524,0.6709416875227702,0.656
2023-08-29 15:00:00+00:00,ETH/USDT,bullish,1,21.14415725720286,0.9999989655660784,0.79
2023-08-31 11:00:00+00:00,DOT/USDT,bearish,1,30.98361544638365,0.085259804061495,0.655
2023-08-31 17:00:00+00:00,LTC/USDT,bearish,0,21.531445891428586,0.38012159801449635,0.624
2023-09-03 04:00:00+00:00,LINK/USDT,bullish,1,15.913047930550025,0.07935419221592323,0.63
2023-09-03 12:00:00+00:00,DOT/USDT,bullish,0,16.465811775250593,0.07218410715387885,0.628
2023-09-04 22:00:00+00:00,AVAX/USDT,bearish,0,17.746934766601903,0.33549241151686826,0.647
2023-09-05 02:00:00+00:00,LINK/USDT,bearish,0,24.17906323578131,0.5008708811123116,0.582
2023-09-05 14:00:00+00:00,BTC/USDT,bearish,1,26.493938143372922,0.27149675379126403,0.591
2023-09-06 17:00:00+00:00,ADA/USDT,bullish,0,14.305930046767214,0.9999946639354503,0.626
2023-09-07 22:00:00+00:00,BTC/USDT,bullish,0,38.253516317806806,0.6229726342018211,0.683
2023-09-08 10:00:00+00:00,ADA/USDT,bearish,1,22.277899469111922,0.6314587842101906,0.582
2023-09-10 04:00:00+00:00,LINK/USDT,bearish,1,37.307331310391646,0.18664770467220085,0.681
2023-09-10 05:00:00+00:00,BNB/USDT,bearish,1,29.915183868162462,0.11665619123509481,0.676
2023-09-10 14:00:00+00:00,LTC/USDT,bearish,1,50.974924772201256,0.9999970276683297,0.621
2023-09-11 14:00:00+00:00,BTC/USDT,bearish,1,33.19145078840767,0.9999976169708248,0.596
2023-09-12 14:00:00+00:00,BTC/USDT,bullish,1,39.924909656747374,0.852818424061589,0.656
2023-09-12 16:00:00+00:00,LINK/USDT,bullish,1,34.0463746521727,0.8740276026820186,0.65
2023-09-14 01:00:00+00:00,ETH/USDT,bullish,0,31.147224176452273,0.7115414320187837,0.675
2023-09-14 01:00:00+00:00,ADA/USDT,bullish,0,33.60913051598474,0.6821083080856007,0.68
2023-09-14 07:00:00+00:00,LTC/USDT,bullish,1,56.42769830080717,0.6098440083771473,0.728
2023-09-14 13:00:00+00:00,XRP/USDT,bullish,1,22.497645462906302,0.247965214579343,0.586
2023-09-14 17:00:00+00:00,DOGE/USDT,bullish,1,36.954840775339655,0.3941674972575311,0.581
2023-09-15 03:00:00+00:00,AVAX/USDT,bullish,0,37.13478005847984,0.04582524071173333,0.592
2023-09-15 09:00:00+00:00,DOT/USDT,bullish,1,37.999850629596914,0.05547822296334508,0.631
2023-09-15 22:00:00+00:00,BNB/USDT,bullish,0,17.126046561794066,0.16318493569542508,0.591
2023-09-17 01:00:00+00:00,XRP/USDT,bearish,0,16.139804591832224,0.14846058516770114,0.626
2023-09-17 17:00:00+00:00,LINK/USDT,bearish,0,26.43283799039574,0.16857629879494598,0.654
2023-09-17 20:00:00+00:00,DOT/USDT,bearish,1,36.4232727146858,0.3437766866024451,0.628
2023-09-17 20:00:00+00:00,AVAX/USDT,bearish,0,47.8073357503112,0.562639094688453,0.603
2023-09-18 00:00:00+00:00,DOGE/USDT,bearish,0,33.16542767352351,0.5978715763200073,0.593
2023-09-20 12:00:00+00:00,AVAX/USDT,bearish,1,21.995254641083076,0.42678826250474694,0.734
2023-09-21 10:00:00+00:00,BTC/USDT,bearish,1,18.4651691473906,0.4731221609643604,0.63
2023-09-21 10:00:00+00:00,LINK/USDT,bearish,0,18.5897734497184,0.07878564714040738,0.687
2023-09-21 13:00:00+00:00,DOT/USDT,bearish,1,27.279213142115918,0.6375664188531349,0.735
2023-09-22 00:00:00+00:00,DOGE/USDT,bearish,1,34.36527369168239,0.5660852412036819,0.592
2023-09-24 08:00:00+00:00,AVAX/USDT,bullish,1,15.380472449616535,0.1611385052257334,0.678
2023-09-25 00:00:00+00:00,ADA/USDT,bearish,0,15.622102038220644,0.36471720612696934,0.601
2023-09-25 00:00:00+00:00,LTC/USDT,bearish,0,23.35989230130046,0.27210531256540366,0.687
2023-09-27 10:00:00+00:00,ETH/USDT,bullish,1,28.27521554821044,0.9999959122223216,0.743
2023-09-27 12:00:00+00:00,DOGE/USDT,bullish,1,32.211221226469654,0.9999942412637266,0.643
2023-09-27 12:00:00+00:00,LTC/USDT,bullish,1,25.136594835996,0.9999961114037467,0.632
2023-09-29 08:00:00+00:00,ADA/USDT,bullish,1,23.781115011261935,0.6603904818396505,0.691
2023-09-29 15:00:00+00:00,LINK/USDT,bullish,1,12.55055115640406,0.24998501208592283,0.584
2023-09-29 19:00:00+00:00,AVAX/USDT,bearish,0,28.571698460007863,0.6777456226292453,0.737
2023-10-03 22:00:00+00:00,XRP/USDT,bullish,1,26.814104816380812,0.4544451914754787,0.715
2023-10-04 00:00:00+00:00,ETH/USDT,bearish,1,46.11153817533408,0.2976219450673355,0.651
2023-10-04 04:00:00+00:00,DOT/USDT,bearish,1,52.269336019829005,0.8051477229613294,0.759
2023-10-07 08:00:00+00:00,DOT/USDT,bullish,0,23.29329421950126,0.18674237988606357,0.725
2023-10-08 08:00:00+00:00,AVAX/USDT,bearish,0,15.925577818396505,0.06884889396605633,0.647
2023-10-08 21:00:00+00:00,LINK/USDT,bullish,0,22.58059749124289,0.2504182449721003,0.607
2023-10-09 10:00:00+00:00,BTC/USDT,bearish,1,21.207062585537113,0.2610203595461276,0.725
2023-10-09 10:00:00+00:00,ADA/USDT,bearish,1,27.32622895122103,0.7682860943948494,0.698
2023-10-11 09:00:00+00:00,AVAX/USDT,bearish,0,27.424501736123222,0.02228864836133563,0.677
2023-10-11 15:00:00+00:00,LTC/USDT,bearish,1,38.07762171778375,0.6350260624283838,0.651
2023-10-12 09:00:00+00:00,DOGE/USDT,bearish,0,33.39734636504751,0.5071324463534701,0.592
2023-10-12 10:00:00+00:00,LINK/USDT,bearish,1,15.840072911078266,0.4639972518083427,0.776
2023-10-12 14:00:00+00:00,ETH/USDT,bearish,0,26.96089783398719,0.4446869967395364,0.654
2023-10-14 21:00:00+00:00,DOGE/USDT,bullish,1,52.78069808756686,0.1817763291901608,0.72
2023-10-15 19:00:00+00:00,LINK/USDT,bullish,1,24.591518008444773,0.18539462690272482,0.655
2023-10-15 20:00:00+00:00,LTC/USDT,bullish,1,20.38120135703318,0.04706111756346305,0.646
2023-10-16 02:00:00+00:00,AVAX/USDT,bullish,1,30.19478445913918,0.2904271079711897,0.643
2023-10-16 06:00:00+00:00,DOT/USDT,bullish,1,30.57394595934337,0.549433517925287,0.707
2023-10-17 14:00:00+00:00,BNB/USDT,bearish,0,40.95862144590659,0.6036797837807194,0.617
2023-10-18 14:00:00+00:00,DOGE/USDT,bearish,0,36.28301947354471,0.218888669675907,0.649
2023-10-19 01:00:00+00:00,ETH/USDT,bearish,0,21.042314845151434,0.6844357683586036,0.718
2023-10-19 06:00:00+00:00,XRP/USDT,bearish,0,27.95932437577626,0.49315263934057985,0.638
2023-10-20 03:00:00+00:00,LTC/USDT,bullish,1,28.90185436425424,0.28301365639282294,0.691
2023-10-20 03:00:00+00:00,DOT/USDT,bullish,1,24.540088269512463,0.21420541266915877,0.715
2023-10-20 03:00:00+00:00,ETH/USDT,bullish,1,32.11404711105059,0.5018120944792568,0.63
2023-10-20 08:00:00+00:00,AVAX/USDT,bullish,1,43.5581981411948,0.42622922810968883,0.727
2023-10-20 10:00:00+00:00,BNB/USDT,bullish,1,34.401997447251965,0.912694378952313,0.6
2023-10-20 10:00:00+00:00,LINK/USDT,bullish,1,28.54424041446808,0.8021201000479526,0.79
2023-10-21 11:00:00+00:00,ADA/USDT,bullish,1,38.26947815738066,0.47899053586851403,0.688
2023-10-21 14:00:00+00:00,DOGE/USDT,bullish,1,34.20729170372287,0.5287703640006605,0.738
2023-10-23 22:00:00+00:00,XRP/USDT,bullish,1,36.33703190276132,0.5956323398512045,0.634
2023-10-25 16:00:00+00:00,ADA/USDT,bullish,0,16.5773524008204,0.4779862781042661,0.642
2023-10-26 02:00:00+00:00,DOGE/USDT,bullish,0,33.16051183175655,0.8982238254523104,0.676
2023-10-26 14:00:00+00:00,BTC/USDT,bearish,0,21.440764772148587,0.03434800080599817,0.692
2023-10-27 12:00:00+00:00,BNB/USDT,bullish,0,16.713021915695784,0.09994113992567616,0.641
2023-10-27 12:00:00+00:00,LTC/USDT,bearish,0,37.01063881123089,0.16756466139781218,0.733
2023-10-27 17:00:00+00:00,XRP/USDT,bearish,0,15.225169862220227,0.18187933411893434,0.622
2023-10-28 03:00:00+00:00,LINK/USDT,bullish,0,28.26045772273914,0.1673132831095277,0.685
2023-10-29 11:00:00+00:00,XRP/USDT,bullish,1,24.21803959832088,0.04245649780985677,0.66
2023-10-29 15:00:00+00:00,DOT/USDT,bullish,1,18.18315956711984,0.1326166370718419,0.735
2023-10-29 15:00:00+00:00,AVAX/USDT,bullish,1,17.491751558141274,0.06942123310958043,0.66
2023-10-29 18:00:00+00:00,BTC/USDT,bullish,1,35.63713479430798,0.12947541849520483,0.638
2023-10-30 09:00:00+00:00,LTC/USDT,bullish,1,23.68125691916032,0.28748618577772184,0.586
2023-10-31 16:00:00+00:00,BNB/USDT,bearish,0,18.11550820918662,0.363030965447423,0.626
2023-11-01 19:00:00+00:00,DOT/USDT,bullish,1,23.838522392938533,0.9999986921278751,0.781
2023-11-01 19:00:00+00:00,AVAX/USDT,bullish,1,24.298575613953357,0.9999989645219891,0.88
2023-11-01 21:00:00+00:00,BNB/USDT,bullish,1,25.516752056701424,0.9997786233563245,0.709
2023-11-02 08:00:00+00:00,DOGE/USDT,bullish,1,27.09268920444629,0.9085899233123306,0.632
2023-11-02 10:00:00+00:00,XRP/USDT,bullish,1,19.327876831736727,0.38367202657909044,0.66
2023-11-02 16:00:00+00:00,AVAX/USDT,bearish,0,26.814560008240097,0.5593099285868622,0.737
2023-11-02 16:00:00+00:00,ETH/USDT,bearish,0,26.23719386570544,0.3676315427763248,0.625
2023-11-03 16:00:00+00:00,DOT/USDT,bullish,1,15.547090128249867,0.3154259289007201,0.609
2023-11-03 23:00:00+00:00,LINK/USDT,bullish,1,22.077240307419995,0.3706196217299732,0.672
2023-11-04 00:00:00+00:00,ADA/USDT,bullish,1,20.529679982305236,0.35378437762931103,0.663
2023-11-04 23:00:00+00:00,BTC/USDT,bullish,1,14.975462082531546,0.21145252092274386,0.663
2023-11-09 04:00:00+00:00,BNB/USDT,bullish,1,12.6959633290956,0.0673295839755325,0.761
2023-11-09 07:00:00+00:00,ETH/USDT,bullish,1,17.898621223724042,0.3503335668841254,0.646
2023-11-11 04:00:00+00:00,BNB/USDT,bearish,1,16.28158043146752,0.11081280758985473,0.724
2023-11-11 14:00:00+00:00,LINK/USDT,bullish,0,14.589469864918348,0.5083820585625816,0.623
2023-11-12 00:00:00+00:00,ETH/USDT,bearish,1,20.881559585593227,0.3026114372408951,0.758
2023-11-13 06:00:00+00:00,XRP/USDT,bearish,0,19.239540963190613,0.14815134675425465,0.65
2023-11-13 12:00:00+00:00,LTC/USDT,bearish,1,18.891597668752524,0.10211796265123015,0.717
2023-11-13 14:00:00+00:00,LINK/USDT,bearish,1,34.830738691162786,0.1361508174756407,0.668
2023-11-13 21:00:00+00:00,ADA/USDT,bearish,0,28.9803184196518,0.21941784836515568,0.676
2023-11-13 21:00:00+00:00,XRP/USDT,bullish,0,38.1450697476688,0.9999996027794325,0.745
2023-11-15 13:00:00+00:00,BNB/USDT,bullish,1,21.290539625038203,0.9353925458385052,0.65
2023-11-17 08:00:00+00:00,DOGE/USDT,bullish,0,34.89251986281783,0.575434198667751,0.625
2023-11-17 15:00:00+00:00,DOT/USDT,bearish,0,34.584010234280775,0.5209935650770796,0.68
2023-11-19 19:00:00+00:00,ADA/USDT,bullish,0,12.784530337706181,0.07636029843940349,0.628
2023-11-20 14:00:00+00:00,DOGE/USDT,bearish,1,16.59263660647968,0.008568929871364742,0.582
2023-11-21 14:00:00+00:00,LINK/USDT,bearish,1,36.57952094722388,0.044128366211873105,0.659
2023-11-21 17:00:00+00:00,XRP/USDT,bearish,1,36.763801034487415,0.5089850673778299,0.621
2023-11-21 17:00:00+00:00,AVAX/USDT,bearish,0,24.53959307564789,0.38605498899127944,0.601
2023-11-21 18:00:00+00:00,ETH/USDT,bearish,0,29.680864458135893,0.6298025634072476,0.656
2023-11-21 18:00:00+00:00,LTC/USDT,bearish,0,32.12389806104514,0.9999980618169133,0.627
2023-11-21 23:00:00+00:00,BTC/USDT,bearish,0,36.9541580047322,0.999997866766927,0.676
2023-11-22 21:00:00+00:00,BTC/USDT,bullish,0,30.776664659016262,0.6012655451137057,0.588
2023-11-23 07:00:00+00:00,LTC/USDT,bullish,0,26.696601514590192,0.28063942298294026,0.79
2023-11-24 10:00:00+00:00,ETH/USDT,bullish,0,26.87441109272328,0.2935851384614465,0.79
2023-11-26 16:00:00+00:00,DOGE/USDT,bearish,0,31.613443985051017,0.13688238391149707,0.736
2023-11-27 10:00:00+00:00,ETH/USDT,bearish,0,32.75688004280553,0.7423359650108873,0.694
2023-11-27 11:00:00+00:00,LINK/USDT,bearish,0,26.513357455078438,0.8891371677785146,0.626
2023-11-27 13:00:00+00:00,ADA/USDT,bearish,0,24.5773020891767,0.4855759827496585,0.64
2023-11-28 05:00:00+00:00,LTC/USDT,bearish,0,39.57113212161197,0.6445764668988518,0.632
2023-11-28 17:00:00+00:00,DOT/USDT,bullish,1,14.811562196441315,0.7713654863446477,0.75
2023-11-28 17:00:00+00:00,ETH/USDT,bullish,1,22.82767869481152,0.8479470177376742,0.701
2023-11-30 17:00:00+00:00,DOGE/USDT,bullish,1,32.21544039102015,0.2231062329526201,0.645
2023-12-01 15:00:00+00:00,LINK/USDT,bullish,1,24.586163060127543,0.06921027361074526,0.585
2023-12-03 00:00:00+00:00,AVAX/USDT,bullish,0,19.486010468228535,0.35754363564923936,0.588
2023-12-04 00:00:00+00:00,LINK/USDT,bearish,1,19.322055804175555,0.9999978041171028,0.701
2023-12-06 00:00:00+00:00,LTC/USDT,bullish,1,20.844402896857314,0.7136995303730945,0.614
2023-12-07 16:00:00+00:00,ETH/USDT,bullish,1,19.969225045759845,0.8646250363589802,0.772
2023-12-08 04:00:00+00:00,BNB/USDT,bullish,1,19.481574722628952,0.2332434458426638,0.631
2023-12-08 21:00:00+00:00,BTC/USDT,bullish,0,25.731252278448547,0.4243823653070041,0.758
2023-12-09 08:00:00+00:00,LTC/USDT,bullish,0,46.08167232278028,0.9999975151133388,0.617
2023-12-10 09:00:00+00:00,LINK/USDT,bearish,1,34.81640738422423,0.37647270969347907,0.692
2023-12-10 09:00:00+00:00,DOGE/USDT,bearish,0,21.19222630350809,0.3668091910573378,0.689
2023-12-10 10:00:00+00:00,BNB/USDT,bearish,1,22.18949293955362,0.9161913801739549,0.588
2023-12-10 10:00:00+00:00,ETH/USDT,bearish,1,25.424063648534627,0.20945339220199527,0.59
2023-12-11 02:00:00+00:00,DOT/USDT,bearish,0,16.814040676852187,0.7293787049214848,0.595
2023-12-12 17:00:00+00:00,LINK/USDT,bearish,0,33.36123345499392,0.13765422961712667,0.706
2023-12-13 02:00:00+00:00,LTC/USDT,bearish,0,35.45443815684125,0.44314996240749555,0.583
2023-12-13 04:00:00+00:00,XRP/USDT,bearish,0,36.35772739485209,0.25256171135509925,0.669
2023-12-13 14:00:00+00:00,ADA/USDT,bullish,1,18.61456077471369,0.5126998058196444,0.741
2023-12-13 21:00:00+00:00,LTC/USDT,bullish,0,32.915698821442675,0.0929525549434447,0.63
2023-12-14 12:00:00+00:00,ETH/USDT,bullish,0,45.480966374913464,0.23074841217131112,0.686
2023-12-15 10:00:00+00:00,AVAX/USDT,bullish,1,17.393786054135123,0.004793919523109203,0.629
2023-12-15 14:00:00+00:00,BNB/USDT,bearish,1,18.3501380990425,0.0675640122769752,0.628
2023-12-17 13:00:00+00:00,DOT/USDT,bearish,0,22.833148454059486,0.036900589726621136,0.656
2023-12-17 14:00:00+00:00,ADA/USDT,bearish,0,30.81516874192859,0.12426105986030135,0.677
2023-12-17 23:00:00+00:00,XRP/USDT,bearish,1,25.526008872700853,0.28159573865204046,0.613
2023-12-18 00:00:00+00:00,BTC/USDT,bearish,1,29.231988451468187,0.4507270687700801,0.678
2023-12-18 01:00:00+00:00,DOGE/USDT,bearish,1,16.20840641892676,0.5773826246988378,0.645
2023-12-18 10:00:00+00:00,AVAX/USDT,bearish,0,32.40088836326985,0.35123766015012353,0.664
2023-12-19 01:00:00+00:00,BTC/USDT,bullish,1,32.59048104999445,0.9999978661570926,0.645
2023-12-20 13:00:00+00:00,LINK/USDT,bullish,1,21.993838032879175,0.30269503282607785,0.666
2023-12-20 14:00:00+00:00,DOT/USDT,bullish,1,26.968675406393803,0.5207390873756715,0.608
2023-12-21 17:00:00+00:00,ADA/USDT,bullish,1,15.158541640115171,0.4980890689901365,0.585
2023-12-22 09:00:00+00:00,XRP/USDT,bullish,1,15.939142825644698,0.35284893324941685,0.598
2023-12-22 20:00:00+00:00,LTC/USDT,bullish,1,20.393789691418984,0.3444454860989298,0.625
2023-12-24 23:00:00+00:00,ADA/USDT,bearish,1,16.773206860968468,0.5845851552682386,0.663
2023-12-25 10:00:00+00:00,XRP/USDT,bullish,1,21.415547737046687,0.999998429902559,0.79
2023-12-26 05:00:00+00:00,LINK/USDT,bullish,0,16.798034272242937,0.9999979716781374,0.696
2023-12-26 06:00:00+00:00,LTC/USDT,bearish,0,21.58933949282348,0.5405601183942023,0.675
2023-12-26 15:00:00+00:00,AVAX/USDT,bearish,1,25.29176375266692,0.30351209185594796,0.697
2023-12-26 17:00:00+00:00,LINK/USDT,bearish,0,18.914503034434237,0.9999985279595383,0.585
2023-12-26 18:00:00+00:00,DOGE/USDT,bearish,0,34.16206931395693,0.7680117795300715,0.714
2023-12-27 15:00:00+00:00,ETH/USDT,bullish,1,38.74283611779401,0.6837534743433545,0.698
2023-12-28 13:00:00+00:00,AVAX/USDT,bearish,1,27.650960935758153,0.3695624010085384,0.59
2023-12-28 14:00:00+00:00,DOT/USDT,bearish,1,19.055554117002654,0.2269783785969609,0.652
2023-12-29 01:00:00+00:00,LINK/USDT,bearish,1,25.459677716485835,0.8371349547887525,0.695
2023-12-30 01:00:00+00:00,LTC/USDT,bearish,1,26.558196824300065,0.74544561755149,0.719
2023-12-30 09:00:00+00:00,XRP/USDT,bearish,1,29.735402989840356,0.33833081038947765,0.59
2024-01-01 06:00:00+00:00,BNB/USDT,bearish,0,30.86972825100756,0.1969083521845879,0.643
2024-01-02 00:00:00+00:00,LINK/USDT,bullish,0,14.65691743518723,0.05461240360908271,0.63
2024-01-03 12:00:00+00:00,LTC/USDT,bearish,1,27.43177493526607,0.9999993998298679,0.71
2024-01-03 12:00:00+00:00,DOGE/USDT,bearish,1,26.376755312912508,0.9999991487422266,0.695
2024-01-03 13:00:00+00:00,LINK/USDT,bearish,1,28.527327199830843,0.9955153842513504,0.79
2024-01-06 06:00:00+00:00,DOGE/USDT,bearish,1,33.90917610518365,0.2985420411731215,0.633
2024-01-07 08:00:00+00:00,BNB/USDT,bearish,0,22.75841095551478,0.0,0.658
2024-01-07 23:00:00+00:00,XRP/USDT,bearish,0,23.228551776293735,0.18835968212755963,0.686
2024-01-08 01:00:00+00:00,LTC/USDT,bearish,1,27.2586692835169,0.15877433438320343,0.677
2024-01-08 12:00:00+00:00,BTC/USDT,bullish,1,20.131989740688518,0.6792540918658808,0.676
2024-01-08 18:00:00+00:00,ETH/USDT,bullish,1,26.28688368005302,0.9705182563040813,0.726
2024-01-09 00:00:00+00:00,XRP/USDT,bullish,1,21.051148623271168,0.3648042026148837,0.788
2024-01-09 04:00:00+00:00,AVAX/USDT,bullish,1,24.238723539003438,0.9721157099548214,0.594
2024-01-09 21:00:00+00:00,LTC/USDT,bullish,1,22.820849383838645,0.6419550513692213,0.648
2024-01-10 09:00:00+00:00,LINK/USDT,bullish,1,17.071982644503414,0.9999988740535539,0.72
2024-01-10 13:00:00+00:00,BTC/USDT,bearish,0,50.79106270520308,0.9999986855283013,0.739
2024-01-10 21:00:00+00:00,ADA/USDT,bullish,1,18.04723738568389,0.9999992700042201,0.656
2024-01-11 07:00:00+00:00,DOT/USDT,bullish,0,36.46191809115442,0.9999992824735884,0.632
2024-01-11 11:00:00+00:00,DOGE/USDT,bullish,0,23.951704547148694,0.5268106805681995,0.661
2024-01-11 14:00:00+00:00,BNB/USDT,bullish,0,23.45508345289176,0.8256648933638783,0.694
2024-01-11 15:00:00+00:00,BTC/USDT,bullish,0,22.63836241735088,0.9999990544819466,0.686
